-7.754 0 16.788
-7.164 2.967 16.788
-5.483 5.483 16.788
-2.967 7.164 16.788
0 7.754 16.788
2.967 7.164 16.788
5.483 5.483 16.788
7.164 2.967 16.788
7.754 0 16.788

7.279 0 17.628
6.725 -2.786 17.628
5.147 -5.147 17.628
2.786 -6.725 17.628
0 -7.279 17.628
-2.786 -6.725 17.628
-5.147 -5.147 17.628
-6.725 -2.786 17.628
-7.279 0 17.628
-6.725 2.786 17.628
-5.147 5.147 17.628
-2.786 6.725 17.628
0 7.279 17.628
2.786 6.725 17.628
5.147 5.147 17.628
6.725 2.786 17.628
7.279 0 17.628

6.593 0 18.305
6.091 -2.523 18.305
4.662 -4.662 18.305
2.523 -6.091 18.305
0 -6.593 18.305
-2.523 -6.091 18.305
-4.662 -4.662 18.305
-6.091 -2.523 18.305
-6.593 0 18.305
-6.091 2.523 18.305
-4.662 4.662 18.305
-2.523 6.091 18.305
0 6.593 18.305
2.523 6.091 18.305
4.662 4.662 18.305
6.091 2.523 18.305
6.593 0 18.305

5.747 0 18.77
5.31 -2.199 18.77
4.064 -4.064 18.77
2.199 -5.31 18.77
0 -5.747 18.77
-2.199 -5.31 18.77
-4.064 -4.064 18.77
-5.31 -2.199 18.77
-5.747 0 18.77
-5.31 2.199 18.77
-4.064 4.064 18.77
-2.199 5.31 18.77
0 5.747 18.77
2.199 5.31 18.77
4.064 4.064 18.77
5.31 2.199 18.77
5.747 0 18.77

4.807 0 18.986
4.442 -1.84 18.986
3.399 -3.399 18.986
1.84 -4.442 18.986
0 -4.807 18.986
-1.84 -4.442 18.986
-3.399 -3.399 18.986
-4.442 -1.84 18.986
-4.807 0 18.986
-4.442 1.84 18.986
-3.399 3.399 18.986
-1.84 4.442 18.986
0 4.807 18.986
1.84 4.442 18.986
3.399 3.399 18.986
4.442 1.84 18.986
4.807 0 18.986

3.844 0 18.938
3.552 -1.471 18.938
2.718 -2.718 18.938
1.471 -3.552 18.938
0 -3.844 18.938
-1.471 -3.552 18.938
-2.718 -2.718 18.938
-3.552 -1.471 18.938
-3.844 0 18.938
-3.552 1.471 18.938
-2.718 2.718 18.938
-1.471 3.552 18.938
0 3.844 18.938
1.471 3.552 18.938
2.718 2.718 18.938
3.552 1.471 18.938
3.844 0 18.938

2.931 0 18.628
2.708 -1.122 18.628
2.072 -2.072 18.628
1.122 -2.708 18.628
0 -2.931 18.628
-1.122 -2.708 18.628
-2.072 -2.072 18.628
-2.708 -1.122 18.628
-2.931 0 18.628
-2.708 1.122 18.628
-2.072 2.072 18.628
-1.122 2.708 18.628
0 2.931 18.628
1.122 2.708 18.628
2.072 2.072 18.628
2.708 1.122 18.628
2.931 0 18.628

2.136 0 18.081
1.974 -0.818 18.081
1.511 -1.511 18.081
0.818 -1.974 18.081
0 -2.136 18.081
-0.818 -1.974 18.081
-1.511 -1.511 18.081
-1.974 -0.818 18.081
-2.136 0 18.081
-1.974 0.818 18.081
-1.511 1.511 18.081
-0.818 1.974 18.081
0 2.136 18.081
0.818 1.974 18.081
1.511 1.511 18.081
1.974 0.818 18.081
2.136 0 18.081

1.522 0 17.338
1.406 -0.582 17.338
1.076 -1.076 17.338
0.582 -1.406 17.338
0 -1.522 17.338
-0.582 -1.406 17.338
-1.076 -1.076 17.338
-1.406 -0.582 17.338
-1.522 0 17.338
-1.406 0.582 17.338
-1.076 1.076 17.338
-0.582 1.406 17.338
0 1.522 17.338
0.582 1.406 17.338
1.076 1.076 17.338
1.406 0.582 17.338
1.522 0 17.338

1.133 0 16.455
1.047 -0.434 16.455
0.801 -0.801 16.455
0.434 -1.047 16.455
0 -1.133 16.455
-0.434 -1.047 16.455
-0.801 -0.801 16.455
-1.047 -0.434 16.455
-1.133 0 16.455
-1.047 0.434 16.455
-0.801 0.801 16.455
-0.434 1.047 16.455
0 1.133 16.455
0.434 1.047 16.455
0.801 0.801 16.455
1.047 0.434 16.455
1.133 0 16.455

1 0 15.5
0.924 -0.383 15.5
0.707 -0.707 15.5
0.383 -0.924 15.5
0 -1 15.5
-0.383 -0.924 15.5
-0.707 -0.707 15.5
-0.924 -0.383 15.5
-1 0 15.5
-0.924 0.383 15.5
-0.707 0.707 15.5
-0.383 0.924 15.5
0 1 15.5
0.383 0.924 15.5
0.707 0.707 15.5
0.924 0.383 15.5
1 0 15.5

0.911 0 14.515
0.836 -0.383 14.528
0.623 -0.707 14.567
0.304 -0.924 14.625
-0.073 -1 14.694
-0.449 -0.924 14.762
-0.768 -0.707 14.821
-0.982 -0.383 14.859
-1.057 0 14.873
-0.982 0.383 14.859
-0.768 0.707 14.821
-0.449 0.924 14.762
-0.073 1 14.694
0.304 0.924 14.625
0.623 0.707 14.567
0.836 0.383 14.528
0.911 0 14.515

0.647 0 13.561
0.576 -0.383 13.588
0.373 -0.707 13.665
0.069 -0.924 13.779
-0.289 -1 13.914
-0.647 -0.924 14.049
-0.951 -0.707 14.163
-1.153 -0.383 14.239
-1.225 0 14.266
-1.153 0.383 14.239
-0.951 0.707 14.163
-0.647 0.924 14.049
-0.289 1 13.914
0.069 0.924 13.779
0.373 0.707 13.665
0.576 0.383 13.588
0.647 0 13.561

0.205 0 12.653
0.14 -0.383 12.693
-0.043 -0.707 12.808
-0.318 -0.924 12.98
-0.643 -1 13.182
-0.968 -0.924 13.384
-1.243 -0.707 13.556
-1.426 -0.383 13.671
-1.491 0 13.711
-1.426 0.383 13.671
-1.243 0.707 13.556
-0.968 0.924 13.384
-0.643 1 13.182
-0.318 0.924 12.98
-0.043 0.707 12.808
0.14 0.383 12.693
0.205 0 12.653

-0.324 0 11.805
-0.389 -0.383 11.845
-0.572 -0.707 11.96
-0.847 -0.924 12.132
-1.172 -1 12.334
-1.497 -0.924 12.536
-1.772 -0.707 12.708
-1.955 -0.383 12.823
-2.02 0 12.863
-1.955 0.383 12.823
-1.772 0.707 12.708
-1.497 0.924 12.536
-1.172 1 12.334
-0.847 0.924 12.132
-0.572 0.707 11.96
-0.389 0.383 11.845
-0.324 0 11.805

-0.853 0 10.957
-0.918 -0.383 10.997
-1.101 -0.707 11.112
-1.376 -0.924 11.284
-1.701 -1 11.486
-2.026 -0.924 11.688
-2.301 -0.707 11.86
-2.484 -0.383 11.975
-2.549 0 12.015
-2.484 0.383 11.975
-2.301 0.707 11.86
-2.026 0.924 11.688
-1.701 1 11.486
-1.376 0.924 11.284
-1.101 0.707 11.112
-0.918 0.383 10.997
-0.853 0 10.957

-1.382 0 10.109
-1.447 -0.383 10.149
-1.63 -0.707 10.264
-1.905 -0.924 10.436
-2.23 -1 10.638
-2.555 -0.924 10.84
-2.83 -0.707 11.012
-3.013 -0.383 11.127
-3.078 0 11.167
-3.013 0.383 11.127
-2.83 0.707 11.012
-2.555 0.924 10.84
-2.23 1 10.638
-1.905 0.924 10.436
-1.63 0.707 10.264
-1.447 0.383 10.149
-1.382 0 10.109

-1.911 0 9.261
-1.976 -0.383 9.301
-2.159 -0.707 9.416
-2.434 -0.924 9.588
-2.759 -1 9.79
-3.084 -0.924 9.992
-3.359 -0.707 10.164
-3.542 -0.383 10.279
-3.607 0 10.319
-3.542 0.383 10.279
-3.359 0.707 10.164
-3.084 0.924 9.992
-2.759 1 9.79
-2.434 0.924 9.588
-2.159 0.707 9.416
-1.976 0.383 9.301
-1.911 0 9.261

-2.44 0 8.413
-2.505 -0.383 8.453
-2.688 -0.707 8.568
-2.963 -0.924 8.74
-3.288 -1 8.942
-3.613 -0.924 9.144
-3.888 -0.707 9.316
-4.071 -0.383 9.431
-4.136 0 9.471
-4.071 0.383 9.431
-3.888 0.707 9.316
-3.613 0.924 9.144
-3.288 1 8.942
-2.963 0.924 8.74
-2.688 0.707 8.568
-2.505 0.383 8.453
-2.44 0 8.413

-2.969 0 7.565
-3.034 -0.383 7.605
-3.217 -0.707 7.72
-3.492 -0.924 7.892
-3.817 -1 8.094
-4.142 -0.924 8.296
-4.417 -0.707 8.468
-4.6 -0.383 8.583
-4.665 0 8.623
-4.6 0.383 8.583
-4.417 0.707 8.468
-4.142 0.924 8.296
-3.817 1 8.094
-3.492 0.924 7.892
-3.217 0.707 7.72
-3.034 0.383 7.605
-2.969 0 7.565

-3.498 0 6.717
-3.563 -0.383 6.757
-3.746 -0.707 6.872
-4.021 -0.924 7.044
-4.346 -1 7.246
-4.671 -0.924 7.448
-4.946 -0.707 7.62
-5.129 -0.383 7.735
-5.194 0 7.775
-5.129 0.383 7.735
-4.946 0.707 7.62
-4.671 0.924 7.448
-4.346 1 7.246
-4.021 0.924 7.044
-3.746 0.707 6.872
-3.563 0.383 6.757
-3.498 0 6.717

-4.027 0 5.869
-4.092 -0.383 5.909
-4.275 -0.707 6.024
-4.55 -0.924 6.196
-4.875 -1 6.398
-5.2 -0.924 6.6
-5.475 -0.707 6.772
-5.658 -0.383 6.887
-5.723 0 6.927
-5.658 0.383 6.887
-5.475 0.707 6.772
-5.2 0.924 6.6
-4.875 1 6.398
-4.55 0.924 6.196
-4.275 0.707 6.024
-4.092 0.383 5.909
-4.027 0 5.869

-4.556 0 5.021
-4.621 -0.383 5.061
-4.804 -0.707 5.176
-5.079 -0.924 5.348
-5.404 -1 5.55
-5.729 -0.924 5.752
-6.004 -0.707 5.924
-6.187 -0.383 6.039
-6.252 0 6.079
-6.187 0.383 6.039
-6.004 0.707 5.924
-5.729 0.924 5.752
-5.404 1 5.55
-5.079 0.924 5.348
-4.804 0.707 5.176
-4.621 0.383 5.061
-4.556 0 5.021

-5.085 0 4.173
-5.15 -0.383 4.213
-5.333 -0.707 4.328
-5.608 -0.924 4.5
-5.933 -1 4.702
-6.258 -0.924 4.904
-6.533 -0.707 5.076
-6.716 -0.383 5.191
-6.781 0 5.231
-6.716 0.383 5.191
-6.533 0.707 5.076
-6.258 0.924 4.904
-5.933 1 4.702
-5.608 0.924 4.5
-5.333 0.707 4.328
-5.15 0.383 4.213
-5.085 0 4.173

-5.614 0 3.325
-5.679 -0.383 3.365
-5.862 -0.707 3.48
-6.137 -0.924 3.652
-6.462 -1 3.854
-6.787 -0.924 4.056
-7.062 -0.707 4.228
-7.245 -0.383 4.343
-7.31 0 4.383
-7.245 0.383 4.343
-7.062 0.707 4.228
-6.787 0.924 4.056
-6.462 1 3.854
-6.137 0.924 3.652
-5.862 0.707 3.48
-5.679 0.383 3.365
-5.614 0 3.325

-6.143 0 2.477
-6.208 -0.383 2.517
-6.391 -0.707 2.632
-6.666 -0.924 2.804
-6.991 -1 3.006
-7.316 -0.924 3.208
-7.591 -0.707 3.38
-7.774 -0.383 3.495
-7.839 0 3.535
-7.774 0.383 3.495
-7.591 0.707 3.38
-7.316 0.924 3.208
-6.991 1 3.006
-6.666 0.924 2.804
-6.391 0.707 2.632
-6.208 0.383 2.517
-6.143 0 2.477

-6.573 0 1.543
-6.638 -0.383 1.582
-6.824 -0.707 1.694
-7.102 -0.924 1.861
-7.43 -1 2.058
-7.758 -0.924 2.255
-8.036 -0.707 2.422
-8.222 -0.383 2.533
-8.288 0 2.572
-8.222 0.383 2.533
-8.036 0.707 2.422
-7.758 0.924 2.255
-7.43 1 2.058
-7.102 0.924 1.861
-6.824 0.707 1.694
-6.638 0.383 1.582
-6.573 0 1.543

-6.822 0 1.019
-6.893 -0.383 1.045
-7.097 -0.707 1.119
-7.402 -0.924 1.229
-7.762 -1 1.359
-8.122 -0.924 1.489
-8.427 -0.707 1.599
-8.631 -0.383 1.672
-8.703 0 1.698
-8.631 0.383 1.672
-8.427 0.707 1.599
-8.122 0.924 1.489
-7.762 1 1.359
-7.402 0.924 1.229
-7.097 0.707 1.119
-6.893 0.383 1.045
-6.822 0 1.019

-6.965 0 0.457
-7.04 -0.383 0.468
-7.255 -0.707 0.501
-7.575 -0.924 0.551
-7.953 -1 0.609
-8.332 -0.924 0.667
-8.652 -0.707 0.716
-8.867 -0.383 0.749
-8.942 0 0.761
-8.867 0.383 0.749
-8.652 0.707 0.716
-8.332 0.924 0.667
-7.953 1 0.609
-7.575 0.924 0.551
-7.255 0.707 0.501
-7.04 0.383 0.468
-6.965 0 0.457

-6.997 0 -0.123
-7.074 -0.383 -0.126
-7.29 -0.707 -0.135
-7.614 -0.924 -0.148
-7.997 -1 -0.164
-8.379 -0.924 -0.18
-8.703 -0.707 -0.193
-8.92 -0.383 -0.202
-8.996 0 -0.205
-8.92 0.383 -0.202
-8.703 0.707 -0.193
-8.379 0.924 -0.18
-7.997 1 -0.164
-7.614 0.924 -0.148
-7.29 0.707 -0.135
-7.074 0.383 -0.126
-6.997 0 -0.123

-6.918 0 -0.698
-6.992 -0.383 -0.716
-7.203 -0.707 -0.766
-7.518 -0.924 -0.842
-7.89 -1 -0.931
-8.262 -0.924 -1.02
-8.578 -0.707 -1.095
-8.789 -0.383 -1.145
-8.863 0 -1.163
-8.789 0.383 -1.145
-8.578 0.707 -1.095
-8.262 0.924 -1.02
-7.89 1 -0.931
-7.518 0.924 -0.842
-7.203 0.707 -0.766
-6.992 0.383 -0.716
-6.918 0 -0.698

-6.729 0 -1.247
-6.798 -0.383 -1.278
-6.995 -0.707 -1.368
-7.29 -0.924 -1.503
-7.638 -1 -1.662
-7.986 -0.924 -1.821
-8.281 -0.707 -1.956
-8.479 -0.383 -2.046
-8.548 0 -2.078
-8.479 0.383 -2.046
-8.281 0.707 -1.956
-7.986 0.924 -1.821
-7.638 1 -1.662
-7.29 0.924 -1.503
-6.995 0.707 -1.368
-6.798 0.383 -1.278
-6.729 0 -1.247

-6.438 0 -1.749
-6.499 -0.383 -1.793
-6.675 -0.707 -1.92
-6.939 -0.924 -2.109
-7.25 -1 -2.332
-7.561 -0.924 -2.555
-7.825 -0.707 -2.744
-8.001 -0.383 -2.87
-8.063 0 -2.915
-8.001 0.383 -2.87
-7.825 0.707 -2.744
-7.561 0.924 -2.555
-7.25 1 -2.332
-6.939 0.924 -2.109
-6.675 0.707 -1.92
-6.499 0.383 -1.793
-6.438 0 -1.749

-6.055 0 -2.186
-6.107 -0.383 -2.241
-6.256 -0.707 -2.399
-6.478 -0.924 -2.635
-6.74 -1 -2.914
-7.002 -0.924 -3.193
-7.225 -0.707 -3.429
-7.373 -0.383 -3.587
-7.425 0 -3.643
-7.373 0.383 -3.587
-7.225 0.707 -3.429
-7.002 0.924 -3.193
-6.74 1 -2.914
-6.478 0.924 -2.635
-6.256 0.707 -2.399
-6.107 0.383 -2.241
-6.055 0 -2.186

-5.596 0 -2.54
-5.636 -0.383 -2.605
-5.752 -0.707 -2.788
-5.924 -0.924 -3.063
-6.128 -1 -3.387
-6.331 -0.924 -3.711
-6.504 -0.707 -3.986
-6.619 -0.383 -4.17
-6.66 0 -4.234
-6.619 0.383 -4.17
-6.504 0.707 -3.986
-6.331 0.924 -3.711
-6.128 1 -3.387
-5.924 0.924 -3.063
-5.752 0.707 -2.788
-5.636 0.383 -2.605
-5.596 0 -2.54

-5.077 0 -2.8
-5.104 -0.383 -2.871
-5.182 -0.707 -3.074
-5.298 -0.924 -3.376
-5.436 -1 -3.734
-5.573 -0.924 -4.091
-5.689 -0.707 -4.394
-5.767 -0.383 -4.596
-5.794 0 -4.667
-5.767 0.383 -4.596
-5.689 0.707 -4.394
-5.573 0.924 -4.091
-5.436 1 -3.734
-5.298 0.924 -3.376
-5.182 0.707 -3.074
-5.104 0.383 -2.871
-5.077 0 -2.8

-4.517 0 -2.955
-4.53 -0.383 -3.03
-4.568 -0.707 -3.244
-4.624 -0.924 -3.563
-4.69 -1 -3.94
-4.756 -0.924 -4.317
-4.812 -0.707 -4.637
-4.849 -0.383 -4.85
-4.862 0 -4.925
-4.849 0.383 -4.85
-4.812 0.707 -4.637
-4.756 0.924 -4.317
-4.69 1 -3.94
-4.624 0.924 -3.563
-4.568 0.707 -3.244
-4.53 0.383 -3.03
-4.517 0 -2.955

-3.938 0 -2.999
-3.937 -0.383 -3.075
-3.932 -0.707 -3.292
-3.926 -0.924 -3.617
-3.918 -1 -3.999
-3.91 -0.924 -4.382
-3.903 -0.707 -4.706
-3.899 -0.383 -4.923
-3.897 0 -4.999
-3.899 0.383 -4.923
-3.903 0.707 -4.706
-3.91 0.924 -4.382
-3.918 1 -3.999
-3.926 0.924 -3.617
-3.932 0.707 -3.292
-3.937 0.383 -3.075
-3.938 0 -2.999

-3.362 0 -2.931
-3.346 -0.383 -3.006
-3.3 -0.707 -3.218
-3.231 -0.924 -3.535
-3.149 -1 -3.909
-3.068 -0.924 -4.282
-2.999 -0.707 -4.599
-2.953 -0.383 -4.811
-2.937 0 -4.886
-2.953 0.383 -4.811
-2.999 0.707 -4.599
-3.068 0.924 -4.282
-3.149 1 -3.909
-3.231 0.924 -3.535
-3.3 0.707 -3.218
-3.346 0.383 -3.006
-3.362 0 -2.931

-2.809 0 -2.754
-2.779 -0.383 -2.824
-2.693 -0.707 -3.023
-2.564 -0.924 -3.32
-2.413 -1 -3.672
-2.261 -0.924 -4.023
-2.132 -0.707 -4.321
-2.046 -0.383 -4.52
-2.016 0 -4.589
-2.046 0.383 -4.52
-2.132 0.707 -4.321
-2.261 0.924 -4.023
-2.413 1 -3.672
-2.564 0.924 -3.32
-2.693 0.707 -3.023
-2.779 0.383 -2.824
-2.809 0 -2.754

-2.301 0 -2.473
-2.258 -0.383 -2.536
-2.136 -0.707 -2.714
-1.952 -0.924 -2.982
-1.735 -1 -3.297
-1.519 -0.924 -3.613
-1.335 -0.707 -3.88
-1.212 -0.383 -4.059
-1.169 0 -4.121
-1.212 0.383 -4.059
-1.335 0.707 -3.88
-1.519 0.924 -3.613
-1.735 1 -3.297
-1.952 0.924 -2.982
-2.136 0.707 -2.714
-2.258 0.383 -2.536
-2.301 0 -2.473

-1.857 0 -2.099
-1.803 -0.383 -2.153
-1.648 -0.707 -2.304
-1.416 -0.924 -2.531
-1.143 -1 -2.799
-0.869 -0.924 -3.067
-0.638 -0.707 -3.294
-0.483 -0.383 -3.446
-0.428 0 -3.499
-0.483 0.383 -3.446
-0.638 0.707 -3.294
-0.869 0.924 -3.067
-1.143 1 -2.799
-1.416 0.924 -2.531
-1.648 0.707 -2.304
-1.803 0.383 -2.153
-1.857 0 -2.099

-1.493 0 -1.647
-1.429 -0.383 -1.689
-1.248 -0.707 -1.808
-0.977 -0.924 -1.986
-0.657 -1 -2.197
-0.337 -0.924 -2.407
-0.066 -0.707 -2.585
0.115 -0.383 -2.704
0.179 0 -2.746
0.115 0.383 -2.704
-0.066 0.707 -2.585
-0.337 0.924 -2.407
-0.657 1 -2.197
-0.977 0.924 -1.986
-1.248 0.707 -1.808
-1.429 0.383 -1.689
-1.493 0 -1.647

-1.223 0 -1.134
-1.152 -0.383 -1.163
-0.951 -0.707 -1.245
-0.651 -0.924 -1.367
-0.297 -1 -1.512
0.058 -0.924 -1.656
0.358 -0.707 -1.779
0.559 -0.383 -1.861
0.629 0 -1.89
0.559 0.383 -1.861
0.358 0.707 -1.779
0.058 0.924 -1.656
-0.297 1 -1.512
-0.651 0.924 -1.367
-0.951 0.707 -1.245
-1.152 0.383 -1.163
-1.223 0 -1.134

-1.056 0 -0.578
-0.981 -0.383 -0.592
-0.769 -0.707 -0.634
-0.45 -0.924 -0.697
-0.075 -1 -0.77
0.301 -0.924 -0.844
0.619 -0.707 -0.906
0.832 -0.383 -0.948
0.906 0 -0.963
0.832 0.383 -0.948
0.619 0.707 -0.906
0.301 0.924 -0.844
-0.075 1 -0.77
-0.45 0.924 -0.697
-0.769 0.707 -0.634
-0.981 0.383 -0.592
-1.056 0 -0.578

-1 0 0
-0.924 -0.383 0
-0.707 -0.707 0
-0.383 -0.924 0
0 -1 0
0.383 -0.924 0
0.707 -0.707 0
0.924 -0.383 0
1 0 0
0.924 0.383 0
