#
# $Id: glass.dat,v 1.1.1.1 1998/04/15 19:16:41 lhecking Exp $
#
# 16x16 grid Glass shape. Created Using DRAWFN3D, Gershon Elber 1990.
#
  0.056317  -0.062546  -0.452254
  0.076887  -0.034233  -0.452254
  0.084164  -0.000000  -0.452254

  0.092386   0.000000  -0.291706
  0.084399   0.037577  -0.291706
  0.061819   0.068656  -0.291706
  0.028549   0.087865  -0.291706
 -0.009657   0.091880  -0.291706
 -0.046193   0.080009  -0.291706
 -0.074742   0.054303  -0.291706
 -0.090368   0.019208  -0.291706
 -0.090368  -0.019208  -0.291706
 -0.074742  -0.054303  -0.291706
 -0.046193  -0.080009  -0.291706
 -0.009657  -0.091880  -0.291706
  0.028549  -0.087865  -0.291706
  0.061819  -0.068656  -0.291706
  0.084399  -0.037577  -0.291706
  0.092386  -0.000000  -0.291706

  0.124988   0.000000  -0.153861
  0.114183   0.050837  -0.153861
  0.083634   0.092885  -0.153861
  0.038624   0.118871  -0.153861
 -0.013065   0.124304  -0.153861
 -0.062494   0.108243  -0.153861
 -0.101118   0.073466  -0.153861
 -0.122257   0.025987  -0.153861
 -0.122257  -0.025987  -0.153861
 -0.101118  -0.073466  -0.153861
 -0.062494  -0.108243  -0.153861
 -0.013065  -0.124304  -0.153861
  0.038624  -0.118871  -0.153861
  0.083634  -0.092885  -0.153861
  0.114183  -0.050837  -0.153861
  0.124988  -0.000000  -0.153861

  0.185015   0.000000  -0.041791
  0.169020   0.075253  -0.041791
  0.123799   0.137493  -0.041791
  0.057173   0.175960  -0.041791
 -0.019339   0.184002  -0.041791
 -0.092508   0.160228  -0.041791
 -0.149681   0.108749  -0.041791
 -0.180972   0.038467  -0.041791
 -0.180972  -0.038467  -0.041791
 -0.149681  -0.108749  -0.041791
 -0.092508  -0.160228  -0.041791
 -0.019339  -0.184002  -0.041791
  0.057173  -0.175960  -0.041791
  0.123799  -0.137493  -0.041791
  0.169020  -0.075253  -0.041791
  0.185015  -0.000000  -0.041791

  0.273264   0.000000   0.053395
  0.249639   0.111146   0.053395
  0.182849   0.203075   0.053395
  0.084443   0.259889   0.053395
 -0.028564   0.271767   0.053395
 -0.136632   0.236653   0.053395
 -0.221075   0.160620   0.053395
 -0.267292   0.056815   0.053395
 -0.267292  -0.056815   0.053395
 -0.221075  -0.160620   0.053395
 -0.136632  -0.236653   0.053395
 -0.028564  -0.271767   0.053395
  0.084443  -0.259889   0.053395
  0.182849  -0.203075   0.053395
  0.249639  -0.111146   0.053395
  0.273264  -0.000000   0.053395

  0.384384   0.000000   0.149114
  0.351152   0.156343   0.149114
  0.257203   0.285653   0.149114
  0.118781   0.365570   0.149114
 -0.040179   0.382278   0.149114
 -0.192192   0.332886   0.149114
 -0.310973   0.225935   0.149114
 -0.375984   0.079918   0.149114
 -0.375984  -0.079918   0.149114
 -0.310973  -0.225935   0.149114
 -0.192192  -0.332886   0.149114
 -0.040179  -0.382278   0.149114
  0.118781  -0.365571   0.149114
  0.257203  -0.285653   0.149114
  0.351152  -0.156343   0.149114
  0.384384  -0.000000   0.149114

  0.504089   0.000000   0.267473
  0.460508   0.205031   0.267473
  0.337301   0.374611   0.267473
  0.155772   0.479417   0.267473
 -0.052692   0.501327   0.267473
 -0.252044   0.436554   0.267473
 -0.407816   0.296296   0.267473
 -0.493073   0.104806   0.267473
 -0.493073  -0.104806   0.267473
 -0.407816  -0.296296   0.267473
 -0.252044  -0.436554   0.267473
 -0.052692  -0.501327   0.267473
  0.155772  -0.479417   0.267473
  0.337301  -0.374611   0.267473
  0.460508  -0.205031   0.267473
  0.504089  -0.000000   0.267473

  0.609609   0.000000   0.430046
  0.556906   0.247950   0.430046
  0.407908   0.453028   0.430046
  0.188380   0.579773   0.430046
 -0.063721   0.606270   0.430046
 -0.304805   0.527937   0.430046
 -0.493184   0.358319   0.430046
 -0.596288   0.126745   0.430046
 -0.596288  -0.126745   0.430046
 -0.493184  -0.358319   0.430046
 -0.304805  -0.527937   0.430046
 -0.063722  -0.606270   0.430046
  0.188380  -0.579773   0.430046
  0.407908  -0.453028   0.430046
  0.556906  -0.247951   0.430046
  0.609609  -0.000000   0.430046

  0.675154   0.000000   0.647779
  0.616784   0.274610   0.647779
  0.451766   0.501737   0.647779
  0.208634   0.642110   0.647779
 -0.070573   0.671455   0.647779
 -0.337577   0.584700   0.647779
 -0.546211   0.396846   0.647779
 -0.660400   0.140372   0.647779
 -0.660400  -0.140372   0.647779
 -0.546211  -0.396845   0.647779
 -0.337577  -0.584700   0.647779
 -0.070573  -0.671455   0.647779
  0.208634  -0.642110   0.647779
  0.451766  -0.501737   0.647779
  0.616784  -0.274610   0.647779
  0.675154  -0.000000   0.647779

  0.681825   0.000000   0.900691
  0.622878   0.277323   0.900691
  0.456230   0.506695   0.900691
  0.210696   0.648454   0.900691
 -0.071270   0.678090   0.900691
 -0.340913   0.590478   0.900691
 -0.551608   0.400767   0.900691
 -0.666926   0.141760   0.900691
 -0.666926  -0.141759   0.900691
 -0.551608  -0.400767   0.900691
 -0.340913  -0.590478   0.900691
 -0.071270  -0.678090   0.900691
  0.210695  -0.648454   0.900691
  0.456230  -0.506695   0.900691
  0.622878  -0.277324   0.900691
  0.681825  -0.000000   0.900691

  0.626000   0.000000   1.101000
  0.571879   0.254617   1.101000
  0.418876   0.465209   1.101000
  0.193445   0.595361   1.101000
 -0.065435   0.622571   1.101000
 -0.313000   0.542132   1.101000
 -0.506445   0.367954   1.101000
 -0.612320   0.130153   1.101000
 -0.612320  -0.130153   1.101000
 -0.506445  -0.367953   1.101000
 -0.313000  -0.542132   1.101000
 -0.065435  -0.622571   1.101000
  0.193444  -0.595361   1.101000
  0.418876  -0.465209   1.101000
  0.571879  -0.254617   1.101000
  0.626000  -0.000000   1.101000

