-0.409129 0.625441 0.664407
0.664685 -0.741902 0.088182
-0.588147 -0.803628 0.090915
-0.682428 -0.728175 0.063668
0.540892 0.542901 0.642413
0.117736 -0.786009 0.606900
0.846712 -0.474373 0.240934
-0.739743 -0.661408 0.123773
-0.674807 -0.295222 0.676373
0.612938 0.564586 0.552766
-0.200352 -0.584274 0.786437
-0.583626 -0.608199 0.538028
-0.842820 -0.537921 0.017206
-0.914848 -0.365948 0.170690
-0.722029 -0.691806 0.008805
-0.749203 0.647075 0.141379
0.542856 0.713704 0.442644
0.708415 0.597082 0.376353
-0.514737 -0.622752 0.589258
0.517661 -0.651774 0.554273
0.964970 -0.229158 0.127752
-0.896947 -0.320221 0.304868
-0.806679 0.191888 0.558970
-0.449889 0.492534 0.744990
-0.121829 0.701839 0.701840
-0.136385 -0.726159 0.673864
0.141310 0.776791 0.613700
0.730240 0.567015 0.381108
-0.096403 0.876852 0.470997
-0.407930 0.721095 0.560014
-0.617285 0.119734 0.777575
-0.516675 0.784493 0.342954
-0.409966 -0.414935 0.812254
0.172975 0.141665 0.974685
-0.421979 0.745663 0.515674
-0.657963 -0.199035 0.726271
0.579425 0.685534 0.440805
-0.214461 0.856536 0.469418
0.809815 -0.403364 0.426025
-0.706903 0.588917 0.391745
0.585611 0.463666 0.664886
0.438727 0.698150 0.565779
-0.464391 -0.446944 0.764580
-0.657744 0.534413 0.530825
0.537112 -0.749640 0.386718
0.007187 -0.597134 0.802109
-0.356817 -0.675864 0.644895
0.682514 -0.090759 0.725216
-0.759950 -0.640982 0.107787
0.314462 0.320252 0.893618
0.794300 -0.091894 0.600535
0.231465 -0.737745 0.634159
-0.493894 -0.137710 0.858548
-0.636201 0.372391 0.675703
0.851855 -0.078785 0.517819
-0.252937 0.823486 0.507832
-0.501036 -0.558527 0.661068
-0.667380 -0.740968 0.074628
0.826057 -0.356650 0.436383
0.676558 0.736342 0.008355
0.356317 0.717007 0.599115
-0.702754 -0.252940 0.664950
0.241305 0.873806 0.422179
-0.444469 0.694911 0.565284
0.285538 0.893811 0.345789
-0.816376 -0.543964 0.193993
0.411338 -0.215215 0.885711
-0.685665 0.175779 0.706375
-0.370169 -0.144937 0.917588
0.415254 -0.282774 0.864640
0.342285 -0.791855 0.505773
-0.442990 -0.543366 0.713101
0.737523 0.300789 0.604637
-0.648119 0.560986 0.515012
0.832393 -0.080222 0.548349
-0.745494 -0.022420 0.666135
-0.343740 -0.929656 0.132602
0.632050 -0.340980 0.695878
-0.670904 0.696398 0.254790
-0.691893 -0.369253 0.620433
-0.644716 -0.667477 0.372578
0.511738 -0.534049 0.672990
0.542618 -0.778095 0.316437
-0.369727 -0.900054 0.230662
-0.681421 -0.572227 0.456313
0.200343 -0.968269 0.149389
-0.897349 0.345346 0.274776
-0.524090 -0.266174 0.809000
-0.863974 0.483194 0.141680
-0.549403 -0.740878 0.386336
0.206515 -0.791156 0.575694
-0.617364 0.470918 0.630157
0.964888 0.246811 0.089862
0.681090 0.695442 0.229080
-0.635200 -0.708299 0.307949
0.388299 0.158032 0.907882
0.573002 0.727986 0.376438
0.601183 -0.586111 0.543188
-0.235470 -0.811948 0.534130
0.155904 -0.681863 0.714672
-0.672889 0.588006 0.448852
0.306393 0.874114 0.376892
0.032428 0.271616 0.961859
0.107372 0.155924 0.981916
0.592487 0.224923 0.773543
-0.585302 -0.568462 0.578163
0.663301 0.728159 0.172675
-0.513634 0.781053 0.355157
0.810010 -0.386643 0.440898
-0.139469 0.655629 0.742091
0.621210 0.615790 0.484666
-0.051261 0.216594 0.974915
0.658176 -0.726097 0.198966
0.603351 0.247584 0.758070
0.686614 -0.089142 0.721537
0.226818 0.552577 0.802005
-0.741481 0.327178 0.585799
-0.366696 0.771805 0.519472
0.238979 0.647361 0.723749
-0.672754 -0.332136 0.661126
0.696711 -0.471073 0.541004
0.160743 0.905419 0.392909
-0.912978 0.232968 0.334959
-0.285567 -0.185395 0.940255
-0.619693 -0.706342 0.342142
0.382874 0.892396 0.238822
-0.381917 0.512306 0.769209
-0.652722 -0.575238 0.493006
0.240731 0.522574 0.817902
-0.047170 0.578270 0.814481
-0.769256 0.592413 0.239359
0.517803 -0.372629 0.770083
0.879867 -0.153159 0.449862
-0.408953 0.473917 0.779846
-0.611694 0.790628 0.027172
0.082968 0.088643 0.992602
0.329262 0.745222 0.579854
-0.093733 0.752980 0.651334
-0.876795 -0.216424 0.429408
0.659021 0.742999 0.116803
0.471778 -0.608160 0.638410
-0.771241 0.625579 0.117638
0.666548 0.601906 0.439799
-0.177481 -0.887762 0.424711
-0.544219 -0.682418 0.487987
-0.232865 0.617965 0.750929
-0.761795 -0.037050 0.646758
0.261925 0.847441 0.461778
-0.447484 -0.545276 0.708824
-0.005218 -0.773747 0.633474
0.216045 0.575576 0.788693
-0.018365 0.656245 0.754325
0.305420 0.594325 0.743973
-0.508168 -0.512279 0.692341
0.478855 0.493185 0.726269
0.451841 0.584772 0.673707
0.253152 -0.875528 0.411540
-0.653601 0.507497 0.561474
0.486897 0.719655 0.495003
0.497595 -0.353890 0.791935
-0.044254 -0.938949 0.341197
-0.781823 -0.038665 0.622300
-0.486930 -0.527387 0.696249
0.869944 -0.440150 0.222408
0.279697 0.693758 0.663679
0.593555 0.421221 0.685759
0.519810 -0.396648 0.756616
-0.862087 0.275232 0.425503
0.237904 -0.755351 0.610612
-0.614121 -0.664634 0.425579
0.328900 0.035730 0.943689
0.769607 0.633896 0.076682
-0.575359 -0.794269 0.195191
-0.608405 0.637947 0.472087
-0.658203 0.089686 0.747479
-0.913833 -0.389451 0.115050
0.272020 -0.871201 0.408673
-0.519856 -0.851058 0.073831
0.411266 0.672267 0.615563
0.686633 0.578928 0.439747
-0.097612 -0.192980 0.976335
-0.710703 -0.205920 0.672680
-0.622197 0.068071 0.779896
-0.296696 0.405710 0.864506
