  -2.456027323406421E-004   1.967567567600000E-002   1.646569237934371E-003
  -2.361779543798727E-004   2.478378378400000E-002   1.852610274014860E-003
  -2.267531764191033E-004   3.235135135100000E-002   2.124438281409549E-003
  -2.173283984583339E-004   3.856756756800000E-002   2.326551352123830E-003
  -2.079036204975645E-004   4.562162162100000E-002   2.538965366537517E-003
  -1.984788425367951E-004   5.121621621600000E-002   2.697328934522329E-003
  -1.890540645760258E-004   6.691891891900000E-002   3.106163459358682E-003
  -1.796292866152564E-004   7.905405405400000E-002   3.395219164927090E-003
  -1.702045086544870E-004   9.951351351300000E-002   3.845257747743492E-003
  -1.607797306937176E-004   1.101621621600000E-001   4.065309139067361E-003
  -1.513549527329483E-004   1.329189189200000E-001   4.511042875871860E-003
  -1.419301747721789E-004   1.432432432400000E-001   4.704251526960189E-003
  -1.325053968114095E-004   1.695135135100000E-001   5.175936326999137E-003
  -1.230806188506401E-004   1.811891891900000E-001   5.377866444590768E-003
  -1.136558408898707E-004   2.075945945900000E-001   5.820398777702834E-003
  -1.042310629291014E-004   2.201621621600000E-001   6.025099974576694E-003
  -9.480628496833199E-005   2.426216216200000E-001   6.382904457257328E-003
  -8.538150700756260E-005   2.555135135100000E-001   6.584181176863235E-003
  -7.595672904679322E-005   2.735945945900000E-001   6.862044025897848E-003
  -6.653195108602384E-005   2.859459459500000E-001   7.049161632682367E-003
  -5.710717312525447E-005   3.054054054000000E-001   7.339985520343793E-003
  -4.768239516448508E-005   3.106486486500000E-001   7.417576200959222E-003
  -3.825761720274608E-005   3.240810810800000E-001   7.614971279905216E-003
  -2.883283924197670E-005   3.354054054100000E-001   7.779930794073547E-003
  -1.940806128120732E-005   3.460540540500000E-001   7.933911669216162E-003
  -9.983283320437937E-006   3.472702702700000E-001   7.951431206234909E-003
  -5.585053596685579E-007   3.475135135100000E-001   7.954933498813758E-003
   8.866272600906896E-006   3.415135135100000E-001   7.868385196295988E-003
   1.829105056187020E-005   3.407567567600000E-001   7.857445462379578E-003
   2.771582852263958E-005   3.368918918900000E-001   7.801490144484556E-003
   3.714060648292414E-005   3.233513513500000E-001   7.604296862939552E-003
   4.656538444369353E-005   3.125945945900000E-001   7.446293973522654E-003
   5.599016240397809E-005   2.990540540500000E-001   7.245570700050091E-003
   6.541494036474746E-005   2.876486486500000E-001   7.074797234418188E-003
   7.483971832551685E-005   2.726756756800000E-001   6.848038778104644E-003
   8.426449628628623E-005   2.615945945900000E-001   6.678184800595614E-003
   9.368927424705560E-005   2.411891891900000E-001   6.360365174924778E-003
   1.031140522078250E-004   2.253243243200000E-001   6.108206436561994E-003
   1.125388301685944E-004   2.027297297300000E-001   5.740198144315215E-003
   1.219636081293637E-004   1.886216216200000E-001   5.504294855819880E-003
   1.313883860901331E-004   1.611351351300000E-001   5.028293823030311E-003
   1.408131640509025E-004   1.507027027000000E-001   4.840901291180949E-003
   1.502379420116719E-004   1.263783783800000E-001   4.385939957531962E-003
   1.596627199724413E-004   1.179189189200000E-001   4.220666502369564E-003
   1.690874979332106E-004   1.025945945900000E-001   3.909797904314141E-003
   1.785122758939800E-004   9.435135135100001E-002   3.735395504454285E-003
   1.879370538547494E-004   8.599999999999999E-002   3.552616089740218E-003
   1.973618318155188E-004   8.200000000000000E-002   3.462618911998508E-003
   2.067866097762882E-004   7.270270270300000E-002   3.246378141604363E-003
   2.162113877370575E-004   6.651351351300000E-002   3.096151948939985E-003
   2.256361656978269E-004   5.827027027000000E-002   2.886728595152793E-003
   2.350609436585963E-004   5.616216216200000E-002   2.831205230436820E-003
   2.444857216193657E-004   4.718918918900000E-002   2.584151509168899E-003
   2.539104995801351E-004   4.256756756700000E-002   2.448926002203082E-003
   2.633352775409044E-004   3.748648648600000E-002   2.292517887432502E-003
   2.727600555016738E-004   3.627027027000000E-002   2.253699744248148E-003
   2.821848334624432E-004   3.178378378400000E-002   2.105141476135115E-003
   2.916096114232126E-004   2.864864864900000E-002   1.995582747592381E-003
   3.010343893839820E-004   2.764864864900000E-002   1.959491675020620E-003
   3.104591673447514E-004   2.510810810800000E-002   1.864987689284889E-003
   3.198839453055207E-004   2.410810810800000E-002   1.826579619403399E-003
   3.293087232662901E-004   1.989189189200000E-002   1.655767122573402E-003
   3.387335012270594E-004   2.070270270300000E-002   1.689846650735264E-003
   3.481582791878288E-004   1.937837837800000E-002   1.633843914216333E-003
   3.575830571485983E-004   1.748648648600000E-002   1.550599870652726E-003
   3.670078351093676E-004   1.770270270300000E-002   1.560322575189953E-003
   3.764326130701370E-004   1.705405405400000E-002   1.530981614700488E-003
   3.858573910309064E-004   1.591891891900000E-002   1.478326797912300E-003
   3.952821689916757E-004   1.613513513500000E-002   1.488490879182249E-003
   4.047069469524451E-004   1.524324324300000E-002   1.446131825864810E-003
   4.141317249132145E-004   1.478378378400000E-002   1.423848232829384E-003
   4.235565028739839E-004   1.464864864900000E-002   1.417231387211540E-003
   4.329812808347532E-004   1.327027027000000E-002   1.347990012345651E-003
   4.424060587955227E-004   1.383783783800000E-002   1.376900337618482E-003
   4.518308367562920E-004   1.418918918900000E-002   1.394512521570310E-003
   4.612556147170614E-004   1.310810810800000E-002   1.339621296131909E-003
   4.706803926778308E-004   1.421621621600000E-002   1.395858595578850E-003
   4.801051706386002E-004   1.256756756800000E-002   1.311359482460867E-003
   4.895299485993696E-004   1.132432432400000E-002   1.244043355755475E-003
   4.989547265601389E-004   1.170270270300000E-002   1.264892686055673E-003
   5.083795045209083E-004   1.167567567600000E-002   1.263414350645789E-003
   5.178042824816777E-004   1.189189189200000E-002   1.275195214772964E-003
   5.272290604424471E-004   1.105405405400000E-002   1.228944073509733E-003
   5.366538384032164E-004   1.189189189200000E-002   1.275195214772964E-003
   5.460786163639859E-004   1.113513513500000E-002   1.233492425368931E-003
   5.555033943247552E-004   1.078378378400000E-002   1.213665086750585E-003
   5.649281722855246E-004   1.081081081100000E-002   1.215201264688907E-003
   5.743529502462940E-004   1.027027027000000E-002   1.184114946108333E-003
   5.837777282070634E-004   1.083783783800000E-002   1.216735584269402E-003
   5.932025061678327E-004   9.864864864800000E-003   1.160276086879277E-003
